Student_ID,Status,Kohort,Is_Dropout,Skor_Risiko,Level_Risiko,Program_Studi,Jalur_Masuk,Kelas,Gender_Label,Kelompok_Usia,Age_at_enrollment,Status_Pernikahan,Debtor_Label,Tuition_fees_up_to_date_Label,Scholarship_holder_Label,Displaced_Label,Educational_special_needs_Label,International_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Approval_Rate,Rata_Nilai,Kategori_Performa,Unemployment_rate,Inflation_rate,GDP
STD-3729,Enrolled,Masih Aktif,,81.6,Tinggi,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,21-23,22,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,138.0,133.1,6,6,12.625,6,2,14.5,66.7,13.56,Sedang (50-75%),11.1,0.6,2.02
STD-3730,Enrolled,Masih Aktif,,27.3,Rendah,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,138.0,149.0,8,6,13.496666666666668,8,6,13.496666666666668,75.0,13.5,Sedang (50-75%),9.4,-0.8,-3.12
STD-3731,Enrolled,Masih Aktif,,90.5,Tinggi,Management,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.8,130.0,5,3,11.0,5,3,12.0,60.0,11.5,Sedang (50-75%),10.8,1.4,1.74
STD-3732,Enrolled,Masih Aktif,,91.8,Tinggi,Tourism,Tech. specialization holder,Reguler (Siang),Laki-laki,21-23,23,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,130.0,130.0,6,3,11.5,6,3,10.666666666666666,50.0,11.08,Rendah (25-50%),8.9,1.4,3.51
STD-3733,Enrolled,Masih Aktif,,88.0,Tinggi,Equinculture,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,143.9,132.0,5,2,11.0,5,3,12.666666666666666,50.0,11.83,Rendah (25-50%),9.4,-0.8,-3.12
STD-3734,Enrolled,Masih Aktif,,27.3,Rendah,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,116.8,121.0,5,3,12.4,5,5,10.833333333333334,80.0,11.62,Baik (>75%),13.9,-0.3,0.79
STD-3735,Enrolled,Masih Aktif,,10.2,Rendah,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,28,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,150.0,172.0,5,5,10.6,5,5,10.2,100.0,10.4,Baik (>75%),9.4,-0.8,-3.12
STD-3736,Enrolled,Masih Aktif,,14.1,Rendah,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.8,141.0,6,6,14.833333333333334,6,6,13.285714285714286,100.0,14.06,Baik (>75%),8.9,1.4,3.51
STD-3737,Enrolled,Masih Aktif,,68.4,Tinggi,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,126.7,133.0,7,4,12.45,7,5,11.7,64.3,12.08,Sedang (50-75%),16.2,0.3,-0.92
STD-3738,Enrolled,Masih Aktif,,49.5,Sedang,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,134.7,155.0,6,5,13.4,6,4,13.0,75.0,13.2,Sedang (50-75%),12.7,3.7,-1.7
STD-3739,Enrolled,Masih Aktif,,14.7,Rendah,Agronomy,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,113.2,119.0,6,6,13.333333333333334,6,5,14.0,91.7,13.67,Baik (>75%),11.1,0.6,2.02
STD-3740,Enrolled,Masih Aktif,,11.3,Rendah,Nursing,Change of course,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,124.3,126.0,7,5,11.98,7,5,11.98,71.4,11.98,Sedang (50-75%),7.6,2.6,0.32
STD-3741,Enrolled,Masih Aktif,,14.6,Rendah,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,118.0,118.0,5,4,11.0,5,5,13.2,90.0,12.1,Baik (>75%),12.4,0.5,1.79
STD-3742,Enrolled,Masih Aktif,,48.2,Sedang,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,140.0,140.0,6,5,12.666666666666666,6,4,11.75,75.0,12.21,Sedang (50-75%),12.4,0.5,1.79
STD-3743,Enrolled,Masih Aktif,,80.4,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,109.7,117.0,6,5,12.2,6,4,13.0,75.0,12.6,Sedang (50-75%),9.4,-0.8,-3.12
STD-3744,Enrolled,Masih Aktif,,71.7,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Perempuan,24-27,27,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,123.2,120.0,5,3,10.666666666666666,5,4,11.4,70.0,11.03,Sedang (50-75%),10.8,1.4,1.74
STD-3745,Enrolled,Masih Aktif,,81.1,Tinggi,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,116.5,128.0,5,3,11.666666666666666,5,2,11.0,50.0,11.33,Rendah (25-50%),7.6,2.6,0.32
STD-3746,Enrolled,Masih Aktif,,71.0,Tinggi,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.0,129.0,5,2,10.5,5,3,12.333333333333334,50.0,11.42,Rendah (25-50%),7.6,2.6,0.32
STD-3747,Enrolled,Masih Aktif,,2.1,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,133.8,143.0,8,8,14.26875,8,8,14.26875,100.0,14.27,Baik (>75%),9.4,-0.8,-3.12
STD-3748,Enrolled,Masih Aktif,,51.3,Sedang,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,131.8,130.0,5,2,10.5,5,3,13.333333333333334,50.0,11.92,Rendah (25-50%),7.6,2.6,0.32
STD-3749,Enrolled,Masih Aktif,,78.0,Tinggi,Social Service,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,121.0,135.0,6,5,11.2,6,1,10.0,50.0,10.6,Rendah (25-50%),7.6,2.6,0.32
STD-3750,Enrolled,Masih Aktif,,94.0,Tinggi,Veterinary Nursing,Short cycle holder,Reguler (Siang),Perempuan,21-23,23,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,143.3,140.0,12,9,13.666666666666666,9,6,13.5,71.4,13.58,Sedang (50-75%),8.9,1.4,3.51
STD-3751,Enrolled,Masih Aktif,,33.8,Sedang,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Ya,Lunas,Ya,Ya,Tidak,Domestik,114.9,125.0,6,5,11.4,6,3,10.0,66.7,10.7,Sedang (50-75%),8.9,1.4,3.51
STD-3752,Enrolled,Masih Aktif,,76.6,Tinggi,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,121.0,135.0,6,5,10.6,6,2,10.0,58.3,10.3,Sedang (50-75%),7.6,2.6,0.32
STD-3753,Enrolled,Masih Aktif,,6.7,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.4,117.0,7,5,11.8,7,6,11.708333333333334,78.6,11.75,Baik (>75%),11.1,0.6,2.02
STD-3754,Enrolled,Masih Aktif,,83.3,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.7,133.0,6,5,11.833333333333334,6,4,12.0,75.0,11.92,Sedang (50-75%),15.5,2.8,-4.06
STD-3755,Enrolled,Masih Aktif,,17.2,Rendah,Tourism,1st phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,140.0,6,6,12.571428571428571,6,4,13.0,83.3,12.79,Baik (>75%),12.7,3.7,-1.7
STD-3756,Enrolled,Masih Aktif,,57.6,Sedang,Tourism,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,137.2,154.0,6,3,10.0,6,5,10.8,66.7,10.4,Sedang (50-75%),15.5,2.8,-4.06
STD-3757,Enrolled,Masih Aktif,,97.2,Tinggi,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,130.0,130.0,6,5,13.2,6,3,12.0,66.7,12.6,Sedang (50-75%),12.4,0.5,1.79
STD-3758,Enrolled,Masih Aktif,,18.9,Rendah,Management (evening),Transfer,Kelas Malam,Laki-laki,>35,37,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,123.0,123.0,5,5,15.8,5,5,17.6,100.0,16.7,Baik (>75%),9.4,-0.8,-3.12
STD-3759,Enrolled,Masih Aktif,,59.4,Sedang,Advertising & Marketing,Change of course,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,138.5,142.0,6,5,13.8,6,5,12.4,83.3,13.1,Baik (>75%),13.9,-0.3,0.79
STD-3760,Enrolled,Masih Aktif,,7.7,Rendah,Tourism,1st phase - general,Reguler (Siang),Laki-laki,21-23,23,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,113.6,115.0,6,6,13.0,6,6,12.0,100.0,12.5,Baik (>75%),11.1,0.6,2.02
STD-3761,Enrolled,Masih Aktif,,79.5,Tinggi,Advertising & Marketing,Change of course,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,133.3,141.0,6,4,13.75,6,5,11.2,75.0,12.48,Sedang (50-75%),13.9,-0.3,0.79
STD-3762,Enrolled,Masih Aktif,,83.4,Tinggi,Journalism & Comm,Change of course,Reguler (Siang),Laki-laki,28-35,32,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,116.9,140.0,11,7,11.285714285714286,7,6,12.333333333333334,72.2,11.81,Sedang (50-75%),13.9,-0.3,0.79
STD-3763,Enrolled,Masih Aktif,,17.6,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,146.5,137.0,12,11,12.0,11,10,11.181818181818182,91.3,11.59,Baik (>75%),8.9,1.4,3.51
STD-3764,Enrolled,Masih Aktif,,77.2,Tinggi,Animation & Multimedia,1st phase - Azores,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,144.7,137.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),16.2,0.3,-0.92
STD-3765,Enrolled,Masih Aktif,,96.2,Tinggi,Management,International student,Reguler (Siang),Laki-laki,>35,40,Single,Ya,Lunas,Tidak,Tidak,Tidak,Internasional,100.0,133.1,5,1,11.0,5,1,10.0,20.0,10.5,Kritis (<25%),11.1,0.6,2.02
STD-3766,Enrolled,Masih Aktif,,7.5,Rendah,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,111.3,120.0,5,5,10.2,5,5,11.2,100.0,10.7,Baik (>75%),12.4,0.5,1.79
STD-3767,Enrolled,Masih Aktif,,49.2,Sedang,Equinculture,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,150.0,150.0,5,4,12.0,5,4,12.4,80.0,12.2,Baik (>75%),10.8,1.4,1.74
STD-3768,Enrolled,Masih Aktif,,20.5,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.1,136.0,7,6,13.411428571428573,8,7,13.294444444444444,86.7,13.35,Baik (>75%),15.5,2.8,-4.06
STD-3769,Enrolled,Masih Aktif,,67.0,Tinggi,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.9,126.0,6,4,11.8,6,4,12.2,66.7,12.0,Sedang (50-75%),12.4,0.5,1.79
STD-3770,Enrolled,Masih Aktif,,26.0,Rendah,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,110.6,119.0,7,6,11.833333333333334,7,6,14.333333333333334,85.7,13.08,Baik (>75%),11.1,0.6,2.02
STD-3771,Enrolled,Masih Aktif,,16.9,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,129.0,154.0,8,6,13.345,8,6,13.345,75.0,13.34,Sedang (50-75%),9.4,-0.8,-3.12
STD-3772,Enrolled,Masih Aktif,,70.3,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,137.2,127.0,6,6,12.166666666666666,6,4,12.75,83.3,12.46,Baik (>75%),10.8,1.4,1.74
STD-3773,Enrolled,Masih Aktif,,51.5,Sedang,Communication Design,Short cycle holder,Reguler (Siang),Perempuan,21-23,22,Single,Tidak,Menunggak,Ya,Ya,Tidak,Domestik,130.0,130.0,6,6,11.0,6,4,12.0,83.3,11.5,Baik (>75%),8.9,1.4,3.51
STD-3774,Enrolled,Masih Aktif,,95.6,Tinggi,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,113.5,118.0,5,2,11.5,5,3,10.0,50.0,10.75,Rendah (25-50%),11.1,0.6,2.02
STD-3775,Enrolled,Masih Aktif,,96.5,Tinggi,Equinculture,1st phase - general,Reguler (Siang),Perempuan,21-23,23,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,141.3,143.0,6,6,14.0,6,4,13.0,83.3,13.5,Baik (>75%),11.1,0.6,2.02
STD-3776,Enrolled,Masih Aktif,,6.2,Rendah,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.3,123.0,6,6,11.166666666666666,6,6,11.5,100.0,11.33,Baik (>75%),12.4,0.5,1.79
STD-3777,Enrolled,Masih Aktif,,64.6,Tinggi,Management,Change of institution/course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,120.0,130.0,5,5,12.8,5,3,12.666666666666666,80.0,12.73,Baik (>75%),11.1,0.6,2.02
STD-3778,Enrolled,Masih Aktif,,3.9,Rendah,Communication Design,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.8,136.0,6,6,12.5,6,6,11.5,100.0,12.0,Baik (>75%),10.8,1.4,1.74
STD-3779,Enrolled,Masih Aktif,,36.6,Sedang,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Menunggak,Ya,Ya,Tidak,Domestik,125.4,132.0,7,7,13.462857142857144,8,7,13.164285714285716,93.3,13.31,Baik (>75%),11.1,0.6,2.02
STD-3780,Enrolled,Masih Aktif,,7.1,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Internasional,131.6,140.0,7,6,14.714285714285714,7,6,13.2,85.7,13.96,Baik (>75%),12.4,0.5,1.79
STD-3781,Enrolled,Masih Aktif,,69.2,Tinggi,Equinculture,Change of course,Reguler (Siang),Perempuan,21-23,21,Single,Ya,Lunas,Tidak,Tidak,Tidak,Internasional,120.0,120.0,5,5,13.2,5,2,12.5,70.0,12.85,Sedang (50-75%),10.8,1.4,1.74
STD-3782,Enrolled,Masih Aktif,,97.0,Tinggi,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.8,133.0,5,4,12.0,5,2,11.0,60.0,11.5,Sedang (50-75%),8.9,1.4,3.51
STD-3783,Enrolled,Masih Aktif,,91.2,Tinggi,Oral Hygiene,Change of institution/course,Reguler (Siang),Laki-laki,21-23,23,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.6,131.0,7,5,12.414285714285713,7,2,13.5,50.0,12.96,Rendah (25-50%),8.9,1.4,3.51
STD-3784,Enrolled,Masih Aktif,,91.6,Tinggi,Management,2nd phase - general,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,115.7,116.0,5,4,11.5,5,4,14.0,80.0,12.75,Baik (>75%),8.9,1.4,3.51
STD-3785,Enrolled,Masih Aktif,,12.0,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,113.3,122.0,5,4,14.25,5,5,12.714285714285714,90.0,13.48,Baik (>75%),10.8,1.4,1.74
STD-3786,Enrolled,Masih Aktif,,84.9,Tinggi,Basic Education,1st phase - Azores,Reguler (Siang),Perempuan,21-23,22,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,112.6,122.0,6,5,12.6,6,4,11.25,75.0,11.92,Sedang (50-75%),12.7,3.7,-1.7
STD-3787,Enrolled,Masih Aktif,,100.0,Tinggi,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,120.4,127.0,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-3788,Enrolled,Masih Aktif,,56.2,Sedang,Oral Hygiene,1st phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,131.5,135.0,7,5,11.2,8,6,11.583333333333334,73.3,11.39,Sedang (50-75%),16.2,0.3,-0.92
STD-3789,Enrolled,Masih Aktif,,10.1,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,113.8,112.0,6,6,10.833333333333334,6,4,11.0,83.3,10.92,Baik (>75%),7.6,2.6,0.32
STD-3790,Enrolled,Masih Aktif,,72.3,Tinggi,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,130.0,6,4,11.25,6,3,10.0,58.3,10.62,Sedang (50-75%),9.4,-0.8,-3.12
STD-3791,Enrolled,Masih Aktif,,87.1,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Perempuan,>35,37,Divorced,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,110.0,120.0,5,2,10.0,5,3,11.333333333333334,50.0,10.67,Rendah (25-50%),12.7,3.7,-1.7
STD-3792,Enrolled,Masih Aktif,,36.8,Sedang,Social Service (eve),Over 23 years old,Kelas Malam,Perempuan,>35,37,Married,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,133.1,8,7,11.375,7,6,12.166666666666666,86.7,11.77,Baik (>75%),13.9,-0.3,0.79
STD-3793,Enrolled,Masih Aktif,,99.9,Tinggi,Veterinary Nursing,Over 23 years old,Reguler (Siang),Perempuan,28-35,28,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,129.3,140.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),8.9,1.4,3.51
STD-3794,Enrolled,Masih Aktif,,92.3,Tinggi,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.2,125.0,5,1,11.0,5,2,12.5,30.0,11.75,Rendah (25-50%),7.6,2.6,0.32
STD-3795,Enrolled,Masih Aktif,,18.9,Rendah,Nursing,Over 23 years old,Reguler (Siang),Perempuan,28-35,34,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.3,100.0,8,7,11.705714285714285,8,7,11.705714285714285,87.5,11.71,Baik (>75%),10.8,1.4,1.74
STD-3796,Enrolled,Masih Aktif,,2.8,Rendah,Management (evening),Tech. specialization holder,Kelas Malam,Perempuan,28-35,31,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,150.0,150.0,6,6,12.0,7,7,13.428571428571429,100.0,12.71,Baik (>75%),9.4,-0.8,-3.12
STD-3797,Enrolled,Masih Aktif,,21.5,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.7,145.0,6,6,12.666666666666666,6,4,12.25,83.3,12.46,Baik (>75%),7.6,2.6,0.32
STD-3798,Enrolled,Masih Aktif,,99.7,Tinggi,Social Service,Over 23 years old,Reguler (Siang),Perempuan,28-35,31,Married,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,133.1,6,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-3799,Enrolled,Masih Aktif,,90.4,Tinggi,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,141.0,149.0,5,2,11.666666666666666,5,2,12.5,40.0,12.08,Rendah (25-50%),7.6,2.6,0.32
STD-3800,Enrolled,Masih Aktif,,97.6,Tinggi,Informatics Engineering,Over 23 years old,Reguler (Siang),Laki-laki,24-27,24,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,120.0,150.0,5,3,10.666666666666666,5,2,10.5,50.0,10.58,Rendah (25-50%),15.5,2.8,-4.06
STD-3801,Enrolled,Masih Aktif,,99.8,Tinggi,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,116.9,120.0,5,3,12.0,5,3,10.333333333333334,60.0,11.17,Sedang (50-75%),8.9,1.4,3.51
STD-3802,Enrolled,Masih Aktif,,25.7,Rendah,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,>35,41,Married,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,113.0,100.0,5,4,11.0,5,5,11.4,90.0,11.2,Baik (>75%),8.9,1.4,3.51
STD-3803,Enrolled,Masih Aktif,,64.2,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,28-35,34,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,145.6,130.0,5,4,11.75,5,4,10.833333333333334,80.0,11.29,Baik (>75%),13.9,-0.3,0.79
STD-3804,Enrolled,Masih Aktif,,5.3,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,107.8,113.0,7,5,14.46,7,6,13.55,78.6,14.0,Baik (>75%),12.4,0.5,1.79
STD-3805,Enrolled,Masih Aktif,,73.5,Tinggi,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,21-23,22,Single,Tidak,Lunas,Tidak,Ya,Tidak,Internasional,130.0,130.0,6,5,12.8,6,2,11.5,58.3,12.15,Sedang (50-75%),12.4,0.5,1.79
STD-3806,Enrolled,Masih Aktif,,76.4,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,115.1,120.0,6,4,12.0,6,4,10.75,66.7,11.38,Sedang (50-75%),15.5,2.8,-4.06
STD-3807,Enrolled,Masih Aktif,,1.5,Rendah,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,118.0,125.0,6,6,14.333333333333334,6,6,14.0,100.0,14.17,Baik (>75%),11.1,0.6,2.02
STD-3808,Enrolled,Masih Aktif,,61.2,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,121.6,124.0,6,5,12.333333333333334,6,5,10.6,83.3,11.47,Baik (>75%),15.5,2.8,-4.06
STD-3809,Enrolled,Masih Aktif,,93.6,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,146.6,163.0,6,5,13.6,6,4,11.75,75.0,12.68,Sedang (50-75%),9.4,-0.8,-3.12
STD-3810,Enrolled,Masih Aktif,,53.6,Sedang,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,142.2,145.0,6,4,12.5,6,5,12.5,75.0,12.5,Sedang (50-75%),9.4,-0.8,-3.12
STD-3811,Enrolled,Masih Aktif,,57.5,Sedang,Communication Design,Change of institution/course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.0,117.0,6,5,12.2,6,4,12.6,75.0,12.4,Sedang (50-75%),8.9,1.4,3.51
STD-3812,Enrolled,Masih Aktif,,62.9,Tinggi,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,108.8,114.0,7,5,11.4,7,6,13.333333333333334,78.6,12.37,Baik (>75%),13.9,-0.3,0.79
STD-3813,Enrolled,Masih Aktif,,44.9,Sedang,Animation & Multimedia,Change of course,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,133.0,133.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),15.5,2.8,-4.06
STD-3814,Enrolled,Masih Aktif,,91.1,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.0,121.0,6,3,12.0,6,4,10.25,58.3,11.12,Sedang (50-75%),10.8,1.4,1.74
STD-3815,Enrolled,Masih Aktif,,60.5,Tinggi,Management,Change of course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,113.2,123.0,10,6,11.166666666666666,10,7,10.571428571428571,65.0,10.87,Sedang (50-75%),7.6,2.6,0.32
STD-3816,Enrolled,Masih Aktif,,11.8,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,106.7,113.0,7,5,12.62,7,6,12.5,78.6,12.56,Baik (>75%),11.1,0.6,2.02
STD-3817,Enrolled,Masih Aktif,,83.7,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Perempuan,24-27,25,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,120.0,5,3,10.666666666666666,5,3,11.333333333333334,60.0,11.0,Sedang (50-75%),15.5,2.8,-4.06
