Student_ID,Status,Kohort,Is_Dropout,Skor_Risiko,Level_Risiko,Program_Studi,Jalur_Masuk,Kelas,Gender_Label,Kelompok_Usia,Age_at_enrollment,Status_Pernikahan,Debtor_Label,Tuition_fees_up_to_date_Label,Scholarship_holder_Label,Displaced_Label,Educational_special_needs_Label,International_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Approval_Rate,Rata_Nilai,Kategori_Performa,Unemployment_rate,Inflation_rate,GDP
STD-4313,Enrolled,Masih Aktif,,23.0,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,106.4,106.0,7,5,13.34,7,6,12.385714285714286,78.6,12.86,Baik (>75%),12.4,0.5,1.79
STD-3828,Enrolled,Masih Aktif,,23.0,Rendah,Nursing,Holder of other higher course,Reguler (Siang),Perempuan,28-35,32,Divorced,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,130.0,7,4,13.625,7,7,12.6375,78.6,13.13,Baik (>75%),12.4,0.5,1.79
STD-4222,Enrolled,Masih Aktif,,22.9,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,126.2,126.0,7,5,11.94,7,6,12.8,78.6,12.37,Baik (>75%),11.1,0.6,2.02
STD-4142,Enrolled,Masih Aktif,,22.8,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.1,126.0,7,4,13.375,7,6,12.116666666666667,71.4,12.75,Sedang (50-75%),12.4,0.5,1.79
STD-4204,Enrolled,Masih Aktif,,22.5,Rendah,Nursing,Change of course,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,125.7,140.0,7,5,11.2,7,5,11.2,71.4,11.2,Sedang (50-75%),7.6,2.6,0.32
STD-4325,Enrolled,Masih Aktif,,21.9,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Ya,Domestik,107.3,108.0,6,4,10.4,6,4,10.75,66.7,10.58,Sedang (50-75%),12.4,0.5,1.79
STD-3688,Enrolled,Masih Aktif,,21.9,Rendah,Social Service (eve),1st phase - general,Kelas Malam,Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,96.0,6,5,12.0,6,4,11.25,75.0,11.62,Sedang (50-75%),9.4,-0.8,-3.12
STD-4007,Enrolled,Masih Aktif,,21.8,Rendah,Animation & Multimedia,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,129.3,144.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-4415,Enrolled,Masih Aktif,,21.8,Rendah,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.0,136.0,7,6,11.833333333333334,7,6,11.833333333333334,85.7,11.83,Baik (>75%),7.6,2.6,0.32
STD-4160,Enrolled,Masih Aktif,,21.6,Rendah,Management (evening),Over 23 years old,Kelas Malam,Perempuan,>35,40,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,147.8,120.0,5,4,11.25,5,5,12.0,90.0,11.62,Baik (>75%),13.9,-0.3,0.79
STD-3797,Enrolled,Masih Aktif,,21.5,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.7,145.0,6,6,12.666666666666666,6,4,12.25,83.3,12.46,Baik (>75%),7.6,2.6,0.32
STD-3649,Enrolled,Masih Aktif,,21.3,Rendah,Management,1st phase - general,Reguler (Siang),Laki-laki,21-23,23,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.7,143.0,5,4,14.0,5,5,13.8,90.0,13.9,Baik (>75%),11.1,0.6,2.02
STD-4301,Enrolled,Masih Aktif,,21.2,Rendah,Communication Design,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.2,131.0,6,6,12.833333333333334,6,5,11.4,91.7,12.12,Baik (>75%),15.5,2.8,-4.06
STD-4280,Enrolled,Masih Aktif,,21.0,Rendah,Nursing,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,125.5,132.0,8,7,13.154285714285717,8,7,13.154285714285717,87.5,13.15,Baik (>75%),10.8,1.4,1.74
STD-4103,Enrolled,Masih Aktif,,21.0,Rendah,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,28-35,28,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,144.8,120.0,5,4,12.75,5,5,14.333333333333334,90.0,13.54,Baik (>75%),10.8,1.4,1.74
STD-3718,Enrolled,Masih Aktif,,21.0,Rendah,Veterinary Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.4,134.0,5,3,11.333333333333334,5,5,12.6,80.0,11.97,Baik (>75%),9.4,-0.8,-3.12
STD-3866,Enrolled,Masih Aktif,,20.9,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,123.5,127.0,5,5,11.6,5,3,12.666666666666666,80.0,12.13,Baik (>75%),9.4,-0.8,-3.12
STD-3665,Enrolled,Masih Aktif,,20.9,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,123.0,131.0,5,3,11.666666666666666,5,4,13.5,70.0,12.58,Sedang (50-75%),7.6,2.6,0.32
STD-4009,Enrolled,Masih Aktif,,20.9,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,98.0,133.1,6,4,12.0,6,6,12.285714285714286,83.3,12.14,Baik (>75%),15.5,2.8,-4.06
STD-3867,Enrolled,Masih Aktif,,20.8,Rendah,Equinculture,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,129.5,140.0,5,4,13.5,5,5,13.4,90.0,13.45,Baik (>75%),12.7,3.7,-1.7
STD-3842,Enrolled,Masih Aktif,,20.6,Rendah,Social Service (eve),Over 23 years old,Kelas Malam,Laki-laki,24-27,24,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,116.5,133.1,6,4,12.25,6,4,11.5,66.7,11.88,Sedang (50-75%),12.4,0.5,1.79
STD-3768,Enrolled,Masih Aktif,,20.5,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.1,136.0,7,6,13.411428571428573,8,7,13.294444444444444,86.7,13.35,Baik (>75%),15.5,2.8,-4.06
STD-3984,Enrolled,Masih Aktif,,20.5,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,112.0,120.0,6,4,11.25,6,5,12.2,75.0,11.72,Sedang (50-75%),8.9,1.4,3.51
STD-3694,Enrolled,Masih Aktif,,20.4,Rendah,Social Service (eve),Change of institution/course,Kelas Malam,Perempuan,>35,42,Married,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,104.0,133.1,11,10,11.9,11,10,12.8,90.9,12.35,Baik (>75%),11.1,0.6,2.02
STD-4266,Enrolled,Masih Aktif,,20.2,Rendah,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,28-35,34,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,146.0,150.0,5,5,14.2,5,5,14.6,100.0,14.4,Baik (>75%),12.7,3.7,-1.7
STD-3646,Enrolled,Masih Aktif,,20.1,Rendah,Tourism,Over 23 years old,Reguler (Siang),Laki-laki,24-27,26,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,160.0,6,6,12.0,6,5,10.8,91.7,11.4,Baik (>75%),12.7,3.7,-1.7
STD-3833,Enrolled,Masih Aktif,,20.0,Rendah,Agronomy,Over 23 years old,Reguler (Siang),Perempuan,>35,37,Married,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,120.0,133.1,6,6,12.875,6,6,12.9,100.0,12.89,Baik (>75%),16.2,0.3,-0.92
STD-4000,Enrolled,Masih Aktif,,20.0,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,126.8,125.0,6,6,12.0,6,4,12.75,83.3,12.38,Baik (>75%),11.1,0.6,2.02
STD-4416,Enrolled,Masih Aktif,,19.7,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,121.2,124.0,6,2,13.0,6,6,10.833333333333334,66.7,11.92,Sedang (50-75%),7.6,2.6,0.32
STD-4145,Enrolled,Masih Aktif,,19.3,Rendah,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,109.1,115.0,6,6,13.285714285714286,6,5,14.6,91.7,13.94,Baik (>75%),12.4,0.5,1.79
STD-4262,Enrolled,Masih Aktif,,19.3,Rendah,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,119.5,130.0,5,4,11.25,5,4,12.25,80.0,11.75,Baik (>75%),12.4,0.5,1.79
STD-3705,Enrolled,Masih Aktif,,19.3,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,127.0,128.0,6,6,12.0,6,4,12.75,83.3,12.38,Baik (>75%),12.4,0.5,1.79
STD-4181,Enrolled,Masih Aktif,,19.1,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,111.9,121.0,6,6,11.333333333333334,6,4,10.571428571428571,83.3,10.95,Baik (>75%),10.8,1.4,1.74
STD-3883,Enrolled,Masih Aktif,,19.0,Rendah,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,24-27,25,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,96.0,133.1,6,6,11.285714285714286,6,5,12.2,91.7,11.74,Baik (>75%),15.5,2.8,-4.06
STD-3758,Enrolled,Masih Aktif,,18.9,Rendah,Management (evening),Transfer,Kelas Malam,Laki-laki,>35,37,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,123.0,123.0,5,5,15.8,5,5,17.6,100.0,16.7,Baik (>75%),9.4,-0.8,-3.12
STD-3795,Enrolled,Masih Aktif,,18.9,Rendah,Nursing,Over 23 years old,Reguler (Siang),Perempuan,28-35,34,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.3,100.0,8,7,11.705714285714285,8,7,11.705714285714285,87.5,11.71,Baik (>75%),10.8,1.4,1.74
STD-3834,Enrolled,Masih Aktif,,18.8,Rendah,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,113.2,123.0,6,4,10.75,6,5,11.5,75.0,11.12,Sedang (50-75%),15.5,2.8,-4.06
STD-4295,Enrolled,Masih Aktif,,18.6,Rendah,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,140.0,140.0,6,6,12.555555555555555,6,5,11.8,91.7,12.18,Baik (>75%),16.2,0.3,-0.92
STD-3848,Enrolled,Masih Aktif,,18.5,Rendah,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,115.3,123.0,7,6,13.5,7,6,14.0,85.7,13.75,Baik (>75%),11.1,0.6,2.02
STD-4316,Enrolled,Masih Aktif,,18.4,Rendah,Nursing,Change of course,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,123.6,125.0,7,5,12.86,7,5,12.86,71.4,12.86,Sedang (50-75%),7.6,2.6,0.32
STD-4090,Enrolled,Masih Aktif,,18.2,Rendah,Management,Over 23 years old,Reguler (Siang),Perempuan,>35,41,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,139.4,133.1,5,5,11.6,5,5,12.2,100.0,11.9,Baik (>75%),7.6,2.6,0.32
STD-3981,Enrolled,Masih Aktif,,17.8,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,110.0,118.0,7,4,12.85,7,7,12.62142857142857,78.6,12.74,Baik (>75%),11.1,0.6,2.02
STD-3871,Enrolled,Masih Aktif,,17.6,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,125.1,130.0,7,6,12.816666666666668,8,6,12.875,80.0,12.85,Baik (>75%),11.1,0.6,2.02
STD-3763,Enrolled,Masih Aktif,,17.6,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,146.5,137.0,12,11,12.0,11,10,11.181818181818182,91.3,11.59,Baik (>75%),8.9,1.4,3.51
STD-3755,Enrolled,Masih Aktif,,17.2,Rendah,Tourism,1st phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,140.0,6,6,12.571428571428571,6,4,13.0,83.3,12.79,Baik (>75%),12.7,3.7,-1.7
STD-3934,Enrolled,Masih Aktif,,17.2,Rendah,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.1,130.0,7,6,12.035714285714286,8,7,13.75,86.7,12.89,Baik (>75%),13.9,-0.3,0.79
STD-4171,Enrolled,Masih Aktif,,17.1,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,125.1,137.0,6,4,11.75,6,5,11.2,75.0,11.48,Sedang (50-75%),7.6,2.6,0.32
STD-4155,Enrolled,Masih Aktif,,17.0,Rendah,Management,Over 23 years old,Reguler (Siang),Perempuan,>35,41,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,110.0,5,4,14.5,5,5,13.0,90.0,13.75,Baik (>75%),9.4,-0.8,-3.12
STD-3673,Enrolled,Masih Aktif,,17.0,Rendah,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,125.4,125.0,6,5,12.4,6,5,12.4,83.3,12.4,Baik (>75%),9.4,-0.8,-3.12
STD-3771,Enrolled,Masih Aktif,,16.9,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,129.0,154.0,8,6,13.345,8,6,13.345,75.0,13.34,Sedang (50-75%),9.4,-0.8,-3.12
STD-4052,Enrolled,Masih Aktif,,16.8,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,110.7,117.0,6,5,14.0,6,6,12.0,91.7,13.0,Baik (>75%),11.1,0.6,2.02
STD-4377,Enrolled,Masih Aktif,,16.7,Rendah,Management (evening),3rd phase - general,Kelas Malam,Perempuan,21-23,21,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,145.0,133.1,5,4,12.25,5,4,11.8,80.0,12.02,Baik (>75%),10.8,1.4,1.74
STD-4352,Enrolled,Masih Aktif,,16.7,Rendah,Agronomy,Transfer,Reguler (Siang),Perempuan,21-23,22,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,6,6,12.571428571428571,6,4,13.666666666666666,83.3,13.12,Baik (>75%),15.5,2.8,-4.06
STD-3947,Enrolled,Masih Aktif,,16.5,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,139.0,133.1,6,5,12.8,6,5,12.25,83.3,12.52,Baik (>75%),10.8,1.4,1.74
STD-3918,Enrolled,Masih Aktif,,16.5,Rendah,Management (evening),Holder of other higher course,Kelas Malam,Perempuan,24-27,27,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,120.0,120.0,5,5,15.2,5,5,14.0,100.0,14.6,Baik (>75%),11.1,0.6,2.02
STD-4268,Enrolled,Masih Aktif,,16.1,Rendah,Agronomy,Transfer,Reguler (Siang),Laki-laki,24-27,24,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.2,120.0,9,8,13.333333333333334,10,9,13.11111111111111,89.5,13.22,Baik (>75%),16.2,0.3,-0.92
STD-4161,Enrolled,Masih Aktif,,15.9,Rendah,Management (evening),Change of course,Kelas Malam,Perempuan,>35,36,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,120.0,120.0,12,11,11.5,12,12,11.4375,95.8,11.47,Baik (>75%),9.4,-0.8,-3.12
STD-4216,Enrolled,Masih Aktif,,15.8,Rendah,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,35,Married,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,110.0,140.0,5,3,11.666666666666666,5,5,11.8,80.0,11.73,Baik (>75%),12.7,3.7,-1.7
STD-4183,Enrolled,Masih Aktif,,15.8,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,143.6,132.0,6,5,12.8,6,5,11.6,83.3,12.2,Baik (>75%),13.9,-0.3,0.79
STD-4242,Enrolled,Masih Aktif,,15.7,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,125.7,126.0,6,6,13.571428571428571,6,5,13.6,91.7,13.59,Baik (>75%),15.5,2.8,-4.06
STD-4107,Enrolled,Masih Aktif,,15.7,Rendah,Basic Education,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,111.9,114.0,6,6,12.0,6,6,12.5,100.0,12.25,Baik (>75%),7.6,2.6,0.32
STD-4395,Enrolled,Masih Aktif,,15.6,Rendah,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,136.6,132.0,6,6,11.714285714285714,6,6,10.375,100.0,11.04,Baik (>75%),13.9,-0.3,0.79
STD-4035,Enrolled,Masih Aktif,,15.0,Rendah,Communication Design,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,125.1,131.0,6,6,12.333333333333334,6,5,10.8,91.7,11.57,Baik (>75%),16.2,0.3,-0.92
STD-3926,Enrolled,Masih Aktif,,14.9,Rendah,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,123.3,131.0,5,5,11.8,5,4,12.4,90.0,12.1,Baik (>75%),16.2,0.3,-0.92
STD-4106,Enrolled,Masih Aktif,,14.7,Rendah,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,121.4,127.0,7,5,13.976666666666668,8,8,13.22222222222222,86.7,13.6,Baik (>75%),12.4,0.5,1.79
STD-3739,Enrolled,Masih Aktif,,14.7,Rendah,Agronomy,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,113.2,119.0,6,6,13.333333333333334,6,5,14.0,91.7,13.67,Baik (>75%),11.1,0.6,2.02
STD-3741,Enrolled,Masih Aktif,,14.6,Rendah,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,118.0,118.0,5,4,11.0,5,5,13.2,90.0,12.1,Baik (>75%),12.4,0.5,1.79
STD-3854,Enrolled,Masih Aktif,,14.5,Rendah,Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,27,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,121.7,133.1,7,6,12.6,7,6,11.685714285714283,85.7,12.14,Baik (>75%),12.4,0.5,1.79
STD-3841,Enrolled,Masih Aktif,,14.4,Rendah,Journalism & Comm,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,113.7,121.0,6,5,12.6,6,6,12.428571428571429,91.7,12.51,Baik (>75%),15.5,2.8,-4.06
STD-4394,Enrolled,Masih Aktif,,14.3,Rendah,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.5,127.0,7,6,13.016666666666666,7,6,13.016666666666666,85.7,13.02,Baik (>75%),7.6,2.6,0.32
STD-3711,Enrolled,Masih Aktif,,14.3,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,132.4,131.0,5,5,11.8,5,4,11.25,90.0,11.52,Baik (>75%),9.4,-0.8,-3.12
STD-3671,Enrolled,Masih Aktif,,14.3,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,119.4,125.0,7,6,12.471428571428572,7,7,11.4625,92.9,11.97,Baik (>75%),12.4,0.5,1.79
STD-3736,Enrolled,Masih Aktif,,14.1,Rendah,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.8,141.0,6,6,14.833333333333334,6,6,13.285714285714286,100.0,14.06,Baik (>75%),8.9,1.4,3.51
STD-3831,Enrolled,Masih Aktif,,13.7,Rendah,Nursing,Holder of other higher course,Reguler (Siang),Perempuan,>35,45,Married,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.0,120.0,11,11,12.7,10,10,12.96818181818182,100.0,12.83,Baik (>75%),13.9,-0.3,0.79
STD-4193,Enrolled,Masih Aktif,,13.6,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,119.6,122.0,7,6,13.25,8,8,13.8375,93.3,13.54,Baik (>75%),13.9,-0.3,0.79
STD-4239,Enrolled,Masih Aktif,,13.5,Rendah,Social Service,Change of course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,108.3,109.0,6,2,10.5,6,5,12.4,58.3,11.45,Sedang (50-75%),10.8,1.4,1.74
STD-4024,Enrolled,Masih Aktif,,13.5,Rendah,Nursing,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,124.7,128.0,7,6,12.528571428571428,7,6,12.416666666666666,85.7,12.47,Baik (>75%),15.5,2.8,-4.06
STD-3878,Enrolled,Masih Aktif,,13.2,Rendah,Tourism,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,135.0,135.0,6,6,11.833333333333334,6,5,10.4,91.7,11.12,Baik (>75%),7.6,2.6,0.32
STD-3986,Enrolled,Masih Aktif,,13.0,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,101.8,100.0,6,5,11.6,6,5,13.0,83.3,12.3,Baik (>75%),12.4,0.5,1.79
STD-4006,Enrolled,Masih Aktif,,13.0,Rendah,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,126.8,124.0,6,6,12.0,6,5,11.142857142857142,91.7,11.57,Baik (>75%),13.9,-0.3,0.79
STD-4221,Enrolled,Masih Aktif,,12.6,Rendah,Nursing,Change of course,Reguler (Siang),Perempuan,21-23,23,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,114.5,133.1,7,6,12.1,7,6,12.616666666666667,85.7,12.36,Baik (>75%),16.2,0.3,-0.92
STD-3993,Enrolled,Masih Aktif,,12.4,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Facto Union,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,119.7,133.0,5,5,12.2,5,3,11.333333333333334,80.0,11.77,Baik (>75%),9.4,-0.8,-3.12
STD-4419,Enrolled,Masih Aktif,,12.2,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,138.4,151.0,5,4,11.25,5,5,11.0,90.0,11.12,Baik (>75%),10.8,1.4,1.74
STD-3940,Enrolled,Masih Aktif,,12.0,Rendah,Animation & Multimedia,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,143.6,145.0,12,10,12.7,11,10,12.272727272727272,87.0,12.49,Baik (>75%),8.9,1.4,3.51
STD-4400,Enrolled,Masih Aktif,,12.0,Rendah,Tourism,1st phase - general,Reguler (Siang),Laki-laki,24-27,25,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,134.5,131.0,6,6,13.166666666666666,6,5,12.6,91.7,12.88,Baik (>75%),7.6,2.6,0.32
STD-3785,Enrolled,Masih Aktif,,12.0,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,113.3,122.0,5,4,14.25,5,5,12.714285714285714,90.0,13.48,Baik (>75%),10.8,1.4,1.74
STD-4050,Enrolled,Masih Aktif,,11.9,Rendah,Agronomy,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,6,6,11.285714285714286,6,5,11.77777777777778,91.7,11.53,Baik (>75%),16.2,0.3,-0.92
STD-4365,Enrolled,Masih Aktif,,11.9,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,133.7,147.0,5,2,13.5,5,5,11.4,70.0,12.45,Sedang (50-75%),10.8,1.4,1.74
STD-3816,Enrolled,Masih Aktif,,11.8,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,106.7,113.0,7,5,12.62,7,6,12.5,78.6,12.56,Baik (>75%),11.1,0.6,2.02
